text,label
浪漫而不止于浪漫，就算看不懂，不触电波我也不觉得cb会低于7分，怎么打出来的？,10
期待值和观感差距最大的一部作品,7
seeyou,9
怅然若失，再多一段时间也好哇，不想这样结束啊。,10
Idontknow,6
已经二刷了感觉过不了多久还会再刷一边,10
为什么是神作？不敢想象这是一部90年代的公路剧，从到处洋溢着爵士气息的音乐到澳门香港街头般的城市街景，充满想象力的太空战斗，既有惊悚的东风和冰箱让人毛骨悚然，也有警长的自杀偿还和爱情的逝去的感动与催泪，这部剧结合了很多日本眼中各国的文化，并且融合地非常好，让人无法想象这是一部90年代有如此开阔视野的作品，星际牛仔为什么是星际牛仔？斯考特可能每集都挫败，但他从未摘下过他的尊严这顶牛仔帽，他始终和人在决斗，始终像个真正的男人一样不惧死亡地奔赴，讲义气，看似爱财的表面始终维持着自身的正义，再加上剧中对很多哲学问题的思考，让这部番剧的高度让其他番剧难以企及。,10
以前总是对于类似“看XX需要人生阅历”“不XX就看不懂”这类爹味很重的嗤之以鼻，但这部番确实不适合还是学生时期的我。“明知道去确认自己是否真正的活着要付出惨重的代价，但还是要去撞个粉碎死跟过去的回忆做个了断，何尝不是一种浪漫”。还是选择了过去吗，斯派克。,10
故事终究会完结的,10
这个年代的作品太有味道了，画面与音乐神中神，男主太帅了，浪漫至死不渝,9
婆罗门动画，不，是情怀党动画。,1
别的不说，逼格与氛围感确实是拉满了，搭配上存在感爆棚的音乐，的确是近些年来很难再体验到的属于老动画的魅力了当然，若是严格标准来看，纯单元剧的形式还是有些限制住上限了，称赞那些优秀神回的同时，也不应忽略那些较为无聊甚至糟糕的集数,9
我被删评啦？,8
不喜欢这玩意被称为神作被他人用来拉踩，每个人自己心中都有一个第一，cowboybebop就是我心中的这部第一,10
活在回忆里，和死亡无异,10
对我唯一的缺点就是单元剧了，个人不喜欢，因为感觉故事没有连贯性。但牛仔有几个单元剧的质量都很高，单拎出来感觉都能拍电影了。op观感很好，虽说过去的故事冲突狗血但能融入到剧情里面，辅以各种镜头给人的观感很好。收尾很棒！浪漫！,9
自己觉得好不好看就行了没必要什么婆罗门,9
音乐的存在感非常强的一个作品98年能做出这样的番无疑是非常牛逼的，客观层面来说确实是一个厉害的作品，其中有几集十分优秀，但扪心自问，抛开时代的光环，我并没有特别喜欢这部番，首先单元剧的形式就自带高分buff，虽然有几集特别优秀，但大部分集数都比较普通，甚至有点无趣，因为部分单集十分优秀而给神作的分数我难以认可，音乐是我不太感冒的风格，机战也不是很有兴趣，作画可圈可点，但放在今天已经不足以称作惊艳,7
菅野洋子配乐风格多变，好听，渡边信一郎经典作品，我自己印象深刻的bgm有askdna和那段小男孩吹的口琴。spike和faye的性格都超喜欢,10
婆罗门魅力时刻，冲击波，完全不认为能到这种高度。小子们最喜欢说这是98年的吧啦吧啦。阿米诺斯！拜托，现在活在2024年的当下！优点直接跳过不表，小子吹的够狠了打戏不感兴趣，单元剧水平参差不齐。存在故弄玄虚镜头，不符科学物理逻辑的超自然故事，就算是近未来也不能在宇宙里直接呼吸吧？漏洞频出直接出戏。伤口治愈速度有一种猫和老鼠的美，区区重伤而已，一到下集又满血复活。音乐无感OP前半不错，神神神在哪？幽默尬吹。每集故事总感觉跟没讲完一样。一集24分钟去掉oped，开头事件发生到解决堪称神速，发展都合婆罗门鼓吹的所谓浪漫，不是纯纯神金？Spike什么莽夫烟鬼呃。ep18逆天对待爱好者收藏物，让我红温结尾也在意料之中，设计痕迹严重，没什么情感起伏感觉不错的单集：ep3478141720,7
无论从哪个角度都足够震撼的神作以interstellar为创作背景，以cowboy精神为内核，二者完美的交相呼应。正如失去地球这一家园迷失在整个星系中穿梭定居的人类，背负着抑或失去过去的灵魂同样在精神世界里孤独的漂泊。四人一狗脆弱的聚在一起，仿佛共同坐上一辆不知驶向何方的车，每一站都有可能有人下车。西部片、蓝调、中国黑帮、失控的人工智能、精神世界的病毒、50年后的遗忘复仇一首接一首的bgm，谱写着那份共同的浪漫和孤独。,10
最佳单元剧公路片，从内到外的忧郁气质奇妙而又浪漫，身与心的灵魂漂流,10
完全是艺术品，虽然剧情比较老套“放在这个年代的动漫应该叫经典”，但表现手法和配乐还有世界观完完全全的撑起了整部作品,9
牛牛，我的牛牛，你怎么死了。怎么被氯气打倒了,10
虚握手指bang,9
极致的美学输出，刻在胶片上的浪漫，幻想中的成人世界,8
又浪漫又帅气的星际牛仔，不得不说角色都非常有魅力，单元剧总体上给人的观感体验也不错，有些集数的风格还是挺独特有味道的。话说配乐真的很劲。,9
一部浪漫反乌托邦的作品，单元剧这种叙事真的是很符合我个人的口味，看完之后意犹未尽。每次再想到星际牛仔那些故事依然不会忘记，我看的时候很开心，看完之后再回忆依然沉浸其中，seeyounext,10
中间单元剧果然质量过于不稳定，剧情上也太不紧凑，几个非常不错的单集被分割得太零散,7
过去的一些名作似乎有不少喜欢做成单元剧的形式来撑起动辄半年番的体量，我觉得日常系作品这样处理没问题，但放到星际牛仔这样真想讲点什么的作品里，就难以避免地导致剧情结构松散、配角多而不精、情绪输出不足的结果。虽然从各个地方都能够看出制作非常用心，但就是缺乏吸引人连续观看的动力，二十多集愣是花了我半年时间才断断续续地看完，你B总排行第二我觉得是过誉了,7
没看懂，也许以后会看懂,6
无论如何，动画史中青史留名的一作，可能是原创动画的goat,9
恰好的安排，推着故事走向高光恰好的安排，引着宿命汇入哑暗,9
95ep1、5、8、10、11、15、18、20、22、23、24、26,10
补标，独属于90年代末的浪漫,10
全是刀子，音乐神中神。最浪漫的宇宙故事只需要简简单单的日常生活就够了。谁不曾想成为一个牛仔亦或是在太空中冒险呢，这或许就是每个人的梦想而孕育出来的番吧。,9
三天补完，整体来说不错，独特的氛围和出神的配乐都为片子提升不少。硬说缺点的话单元回和主线稍有点割裂，尤其是ep22喜剧的一集以后2326整体都是很忧郁的主线稍有些出戏。主线真的是看出来了吴宇森的感觉，动作很帅，人物刻画很好，忧郁的结尾，就是和真正电影比少了点铺垫，这也是单元回多的一点缺点。单元回整体质量也很好，有几话还是非常有思考的，真要说那是我先看了spacedandy所以会期望同样的太空公路能来点科幻，可惜这个非常少。整体来说确实配这个分数,9
单元剧没必要一口气看完独有的魅力,9
20240428作为重看次数最多的一部动画，它在我心中早已超越单纯的作品。这是第一次看完了英配版，应该说这一版spike的配音也是很优秀的，特别性感，而“you”的口头禅又让你觉得spike特别滑头。挺多想说的，但还是不知怎么说，就简单想念一下spike吧。在那一个接一个的日常中，你看了无数人的悲欢离合，你和无数人擦肩而过，也和陌生人或长或短的共事过，你摆出厌世嫉俗的姿态来保护一直困在梦里的自己不会醒来。但在你不知不觉中，那些你在意的事和你不在意的事都在一点点改变你，直到命运的时刻到来天下没有不散的宴席，那些你经历过的人和事终究让你做出了最终的决断。ps：以前不懂为什么那么多主角都选择了孤胆英雄式的结局，多带人不是可以增加生还概率吗？后来才知道这是为了不让重要的人牺牲在那，更何况这特别《英雄本色》啊。另外cb也是油管上lofi视频常客,10
上世纪的浪漫主义情怀，写实的美术风格，配乐顶级，剧情满分，斯派克的死给人以传奇落幕的感觉，尽管那么令人难以置信，可最后那颗守护星的陨落已然说明，斯派克的确是死了，过去的那些也都了结，他就孤独地死在了红龙的阶梯上，身边谁也没有，而留给杰特和菲的，也只有无聊和身处宇宙中的漫无止境的孤独罢了，他们的命运会如何呢？有会怎样死去呢,10
顶级的叙事丰满的人物塑造有趣的故事是很少有的让我感到，我去，我想再看一集的番,10
感觉还好吧可能受限于时代了（也可能是我没审美lol）,7
是过去的，被埋葬的梦。是一切的源头，是颓唐苦臭的一生,9
有趣的浪漫主义太空歌剧,7
管野洋子的配乐加了很多分，好钢用在刀刃上的制作，动作戏充满真人电影致敬，尤其枪战戏致敬吴宇森（甚至出现教堂和白鸽，肉搏戏致敬李小龙，黑社会轮回悲剧暗黑致敬梅尔维尔，如果黑社会仇杀主线扩充出来就更好了，剧情太快了,8
潮，潮出水了的片子，但某种意义上教会了我一期一会这种比较传统的思考方式为什么很重要,9
补标配乐最棒了,10
whatcanisay,9
世纪末的浪漫感,9
音乐是这部番很重要的部分，很多集名字都是不同的音乐，op，ed也有颇具特色的配乐，挺有意思的剧情，还可以的世界观，以及关于spike和jet的过往的几回可以说神回，但是缺点也很明显，除了两个男人的过往回其他回就很单纯，内涵不足或者说毫无内涵和意义，跟一般的休闲回给的观感还不一样，纯粹是凑数的，还有女性的形象全体都非常单薄，用扑朔迷离，难以预测来掩盖，黑客的形象更是连纸片人都不如，纯纯工具人，菲也没有高光，难说有人格魅力可言，作为一部成人动画，很多地方的处理的确很有成年人的风格，跟很多回的闹剧格格不入,7
最喜欢和ed有关的那些篇节，性别模糊而古怪的小女孩在夕阳下走向自己的伟大冒险，但看起来仍然有种似乎是错误的忧伤，过早地出现她身上，她总让我觉得过于寂寞,9
人类一定要珍惜羁绊才行,10
看完很多年了，仍然总是会在不经意间回想起里面的人和事，浪漫主义启蒙动画,9
经典每一集都是一次独特的旅程最后通往同样的浪漫,9
有时候感觉挺有内核但是又不想想那么多，总之就是想让人点进去下一集,9
最完美的日本动漫，浪漫得不像是动漫。现在我知道最浪漫的东西原来属于动漫。,10
男人的浪漫不过如此,7
一只眼眺望着过去，另一只还没晃过神来,9
最喜欢的几部作品之一，没办法简单的评价,9
不尽完美的公路片，但有种浑然一体的纯粹,9
顶级的配乐，顶级的演出，顶级的人物塑造，优秀的剧情。星际牛仔在有极致特长的基础上，其他方面全做到了极好到优秀，电视动画载体上少见的杰作，seeyouspacecawboys。,10
在9和10中间纠结了很久最后还是决定给出10分。这部片子的单元回所讨论的内容和主题宽泛而不失深刻，虽然可能存在一两话平淡的问题，但是仍旧保持了超高水准的发挥。在看这片子的时候，总在想，这就是日本泡沫破碎之前的黄金年代吗？这就是那时候日本人的无边无际的遐想吗？从第一话的第一分钟到spike用手指比枪的那一秒，无不透露出一种只有在那个时代才有的味道虽然我没经历过，但是我知道就应该是这样。它完整的跟拍了一组赏金猎人的聚散和行动，让我真的会看着赏金的高低和头目的抓获与否而沉浸其中，这种沉浸感也是我从没有体验过的。以及部分片段里浓浓的西部牛仔风格，包括第五集先让的三枪，后面的牛仔顶楼战斗等等等等，无愧于星际牛仔的标题。最后是这部片子的浪漫，是一种恰如其分的浪漫，有情有义，为了情义感情，什么都可以放下，在26集手指比枪之后击发，无比的浪漫和无言，10分！,10
浪漫至死的作品,10
谁言老作无大帝,9
相聚与离别残酷的过去，梦幻的未来seeyoucowboy，somedaysomewhere单元剧质量都不错，每个人都在最后面对着自己的过去啊，还有配乐是真的太强了啊！这番老实说无时无刻给我一种浪漫的感觉（也说明出这番的过人之处啊）,10
个人认为过誉，几乎每集都是独立的，注定了剧情不够丰满，很多时候通过儿戏话来规避一些严肃事件；音乐和人设还不错，科幻放到当时肯定是超模的，总体来讲还是值得一看的，就是本来期待很高的，看完了不由得有一种“就这”的感觉,8
最后的布鲁斯蓝调,9
神作，无需多言。太空版的公路片，每一集都有独特的风味。人物美型作画优秀，观看是一种享受。最难忘的是把星星比作战士的眼泪，虽然情节已经记不太清了但那种感动和震颤还留存。太空中的孤寂又纯净的安魂曲，星辰大海中的银铃。,10
24814作画没的说，顶尖水平。剧情一般，感觉没有主线。感觉很多老番都是若干个小故事拼接起来的，故事的衔接不连贯，但丝毫不影响观感。最近的番越来越流水线了，看一部基本就看了一个系列了，没什么特点，而且很多在追的番的续作都垃圾的不得了，心里怪难受的。哎呀，还是17年以前的番好看啊啊啊啊,8
醇香的美酒本应该细细品味，但还是忍不住一口气喝完。第二遍开始才是真正的享受,10
经典的剧情，极佳的演出，优秀的作画，雅俗共赏的配乐，还有塑造优秀的角色，最后再加上一抹独属于那个时代的浪漫，这就是星际牛仔。曾经的港片有多优秀，现在就有多无趣，矮个里面拔高个，已经回不去了。90年代风光无限的好莱坞影片在如今也被了疫情，政治正确等外在（）因素影响而在无法再现当时的质量。相似的例子有很多，或外来干预或自身走向没落。一个时代的潮流总是有会在其巅峰后，迈向下坡路，或许在有一天，又会再一次走进人们的眼中，然后再重复走一遍之前的路，当然，更多的时候是成为一段历史，供人们去回味。现在我正在做着我不太喜欢的工作，我能在我人生最迷茫的时候，看到这部雅俗共赏的浪漫佳作，我觉得这是我的幸运。总结：96分,10
Seeyouspacecowboy！浪漫！24话26话真的神回！永远的神！,9
Seeyouspacecowboy,8
也许是我的理解能力有限，没有看出背后的隐喻，但仍然是很好的一部作品。,8
配乐很神，主线剧情不突出，但作为单元剧这不是硬伤，支线剧情不错，许多剧集都带有遗憾甚至悲剧色彩，能触动人心，或许这就是cb的魅力所在，整体质量很不错,10
除了浪漫还是浪漫,10
浪漫已死？浪漫不死！,9
非常好的风格！超级喜欢。最有魅力的男主之一啊,7
决定了我审美的作品之一,9
经典的太空歌剧,8
在一个个单元剧中，我们见证在这个世界观下展开的一个个人生浮沉。有的人努力生活，有的人随波逐流，有的人自甘堕落，也有的人挣扎向前。斩断过去的人，终将走向新的明天，无法斩断过去的人终将走向毁灭,9
抱着bgmtop2的期待看的，前中期直呼上当，到后段才逐渐感受到作品的魅力。单元剧水平参差不齐，有不少故事过于单薄像鸡肋一样食之无味弃之可惜，可能是时代的关系现在来看大部分演出也算不上多出色，最后几集告别篇算是高光，三个主角的塑造比较出彩，但主线剧情其实很一般，v的塑造不太行。渡边的音乐确实很出色，therealfolkblues也很好听。总体而言个人认为不如混沌武士。,8
出色的音乐和剧情并不是星际牛仔的全部，吸引我的是它那无所不在的细节，成年人之间那无可言说的情愫。星际牛仔的那种自由并不是无拘无束的，而是参杂着自己的情和义，当涉及情义时，金钱变得也不再重要了。故事最后，主角团都和过去进行了告别。杰特告别了过去，情人找到了新的生活。艾德见到了爸爸，后来踏上回家或流浪的路。爱因早早逃离了过去，选择和最理解它的艾德一起流浪。菲找到了过去的记忆，但故地已容不下现在的她，最后选择留在bebop。斯派克找到了茱莉亚，不久后被追杀致死，从而失去了活着的意义，最后和比夏斯同归于尽。于是故事就在遗憾中结束了。伴随着悲壮的音乐，镜头转向了宽广的宇宙空间，人类在此时变得如此渺小。但即使是渺小的人类，也拥有着数不清的过去、现在和未来。所以牛仔们，就此前进吧，不必再问也不必回首,10
西部、废土片在日本的一种独特的形式。一个个故事、一个个角色都追寻自己的过去和未来是反抗、是接受、是沉沦、是逃避所有音符最终汇为一体决定着主题的方向映射着主角们的选择。Spike的过去，Jet的前妻，Faye的故乡，Ed的归宿每个人都无法坦白自己，隐藏着心中的秘密。他们一起吃Jet做的最难吃的饭，可以一起挤在这个破破烂烂的飞船里，一起合力追捕赏金犯，甚至可以为彼此付出生命，但他们无法做到互相坦白保持着内心的孤独。这样的人际关系，或许是对现代人的真实写照，就如同23集里的故事网络成为新一代人的宗教表面人际关系更加热闹实则加重了人的孤独。对待自己的过去我们或许应该和Spike一样直面过去斩断过去，从大梦中苏醒这份情感的力量是CB作为经典最大的魅力。,9
人生如逆旅，我亦是行人,9
只有与过去诀别，才能与未来相拥。,9
神作，在我心中的毫无争议的神作。动画制作上来说，我无可挑剔，在合适的地方，献上合适的演出，行云流水。在需要的地方献上优质的作画，加上神一般的配乐，给我带来了至高无上的视听体验。我觉得他是真的懂牛仔的，那种时而散漫，时而认真，富有神韵。优秀的单元回，一部动画，不可能喜欢他的全部集数，但是让我有这么多喜欢集数的，他是唯一。我在观看过程中甚至看了一半在隔一个月再看，都没有影响观感，忘记剧情。虽然吹得很夸张，但它在我这确实有这么优秀。声优的演绎更是如虎添翼，真的演出神韵了好吧。林原的声音是真的好听呀，喜欢的声音有着好的演技，简直就是享受。呀，结束了呢，真是不舍呢，期待再次遇到如此优秀的动画。,10
结局，明明是命中注定，但还是难以接受。两个人就是会相认，相认之后就是会遭遇阻碍，这个阻碍就是会让两人转移目标，茱莉娅就是会跟着斯派克，茱莉娅就是会在那时一个人死去，斯派克就是会选择前去决斗，决斗最终就是会两两丧命。作为时代的经典仿佛一切就像齿轮一样精准地扣动，仿佛就该是这样。但当名为“经典”的传奇真正展现在自己面前，所有记忆和经验在这种震撼面前都是空话，我还是那个呆呆地看着屏幕前发生的一切，感到根本说不出的悲伤、震撼和难以接受的天真少年,10
渡边信一郎加菅野洋子双雄合作，就这么一部太空歌剧，伟大，无需多言，每一集的配乐和演出都是神级，男人的浪漫！,10
剧情本身以现在的眼光看有点缺乏新意，但这音画确实无敌了，丰富且浪漫，主角团三人也塑造得十分有魅力86,8
难以想象是1998年的作品，历史地位毋庸置疑。然而我站在今天的视角却无法毫不犹豫打出10分，甚至我认为存在过誉和婆罗门现象。和流浪武士一样，渡边将几种风格有机融合；但主线也一样，先是吊你胃口最后大事化小，结局反而没有单元剧某几集震撼深刻。Julia和向日葵武士是同样的，苦苦追寻却又转瞬即逝。在最后的希望破灭后，风在同伴的帮助下生存下来并展开新章；Spike选择一人倒在过去。前者我对天降最强剑神感到不满，后者Vicious的塑造过于工具人，甚至我认为只是为了Spike不自杀殉情而存在的陪葬宿敌。流浪武士我能得到“旅途的意义超过了追寻的结果”，而星际牛仔只给我空虚，非要死了才算Free？越是生不如死，越体现活着的伟大，生命的顽强。结局是浪漫，但不够洒脱。PS：剧场版真就庄周梦蝶，剧情拖沓，还有Spike腹部挨了一枪高空坠水能不死，那我觉得区区刀伤不至,9
本来前面对我来说感觉只有7分的水平，但是最后几集太猛了,9
洒脱而放荡不羁，令人陶醉,9
最爱的动漫，没有之一,10
老一辈动画人的艺术啊！！,10
seeyouspacecowboy,9
艺术品，尤其配乐简直是神,10
名为科幻实为公路片,10
这部作品说明了什么呢，厕纸做得再香也只是擦屁股的工具罢了，优秀作品所需要的天才与热爱，与工业流水线永远不可能在一个档次。动画的优势与意义，热爱动画的原因，感谢你再次让我找回。,10
我如果死了也要烧给我看,10
非常具有作者性的作品，可以看到很多玩票性质的致敬和模仿，音乐与部分单元剧确实堪称优秀，演出方面也可圈可点，但说实话不少故事讲的一般，运用了太多留白去塑造所谓的氛围感，然而带给人的只有一种空洞和单薄，这绝不是一个91分的作品应该出现的问题，个人拙见91分的故事应该是绝对工整的。,8
公路片启蒙，浑然一体的作品。所有写短篇的都可以参考这部作品,9
真的感觉一般般，很多剧情完全把人当傻子，还搞强行升华，最过誉的作品之一了在我看来。出彩点是音乐？,6
称得上集大成之作，音乐也是完美级，配合剧情画面，格调令人难忘,10
爵士漫，最能体现出音乐与演出的重要性的动漫，若没音乐可能就7分。还有，主线收尾是真的急。9,9
最后几集触动很大,9
评分：82差值：10典型的对我来说期望越大失望越大的作品，和解后却对我影响甚深我曾固执地认为在故事中谈其他东西的前提是这得是个好故事，而今亦然，但cb帮我去掉了上述“固执”二字，至少刚看完cb时我因为其潦草的主线和过多扁平的人设感到隔应，加之高评分带来过分的期待度导致的反作用让我一度想打7分；但等肾上腺素作用过去后，我终于得以好好审视它的表层制作和深层思想，并定分8分，Gren的帅脸（人妖属性也起作用了也说不定）和ep23《娱乐至死》的思想与拜读过书的鄙人产生的共鸣各添01分只是恕愚难以感受被强调的所谓浪漫，只觉得有种在残酷背景下描写太多理想情况的失衡感，不过既然是ACGN文化作品哪里逃的开理想情况呢，到底还是我期望定高了罢,8
最喜欢的公路片,10
无法以任何分数来衡量的作品心中当之无愧的六边形战士spike真爷们最爱,10
一部大多剧集都优秀的单元剧。op很好听，一些场景和音乐的搭配水平很高，还有个把比较超前的单元回。单元回中比较出色的个人认为有spike第一次对阵比夏斯，杰特告别过去，菲与未来自己对谈，精神操纵，菲与爱德告别。当然，本作并不全是质量高的单元回，比较灾难的有追一整集的食物病毒，与逗比牛仔对决。另外，爱德这个角色作为主角团实在是缺乏塑造，大多数时间在充当搞笑役，少数时间充当没什么用的工具人，连一个个人回都没有。纯单元剧来说我认为其水平不如迪迦。本作最出彩的当属结局两集，确实挺浪漫，不过没达到我的预期，且除开这两集让我印象深刻的浪漫场景屈指可数，而且同样不够强烈，作为很早就听腻的男人的浪漫最浪漫的动漫大多数时间来说并不怎么浪漫，尤其是和牛仔对决堪称幽默回。本作确实是神作但91的分数个人认为还是过誉了，至少在我看过的动漫里他不会是第二名。85,9
除去浪漫美学以外剧情不算非常出彩，当作欣赏画面和音乐的作品最好，剧情只能算作调味剂,8
经典中的经典,8
永远的神隔一段时间就想重温,10
创造了一种不存在的迷人的幻想，自由又悲痛的哀歌，袅袅离去的回忆般苍黄的剧集。,7
一部充满爵士风味的浪漫主义的伟作演出与脚本都是最顶级的最喜欢菲的几个个人回，有一种时光荏苒物是人非的萧瑟感他们从陌路到相识，默契到不分彼此，他们从相识到陌路，只留下一个故事。,10
无聊的太空枪战单元剧，主线占比极低。浪漫在哪呢，完全感受不到。至少混沌武士的打戏还好看点。,4
（8）别忘了看总集篇mad剧情俗套，但其余演出作画音乐氛围素质顶尖，可惜未曾动人心魄，也许只是notmytype吧普普通通的故事，总能故作深沉文艺也是种才能24分钟的港式武打黑帮片，蛮尴尬的篇幅，好在主线还是很能体现生死过去的感觉的看来是某几个关键单元回大加分才有91，大部分可能都平庸。首先EP⑤坠落确实挺有感觉，但不至于评论所言一话封神⑩Jet前任回依旧典但算有感觉⑪惊悚搞笑回⑬背叛回悲哀氛围不错⑭象棋回喜欢主题，终于脱离港片典中典剧情，目前最佳⑱录像带回感觉不如小南极⑳小丑回感觉不如绮丽梦中人㉒爆笑回点题兼讽刺极左amp资本主义㉓掰扯了下血肉灵魂㉔日常的闭幕总是让人唏嘘，SAC如此、蜂蜜与四叶草如此、CLAS如此，很多很多各种象征很有韵味㉖太有黑帮片感觉了,8
完美的角色塑造，一个群无家的人聚在一起的故事，一段浪漫的故事，一段不想看到终点的旅程，第五集后半部分演出神中神,9
单元剧有几集无聊但也有这些挺不错的，而且里面的音乐是真好听，音乐加分。,8
作为一部单元剧，每一集都称得上有意思也是很难得了。,8
浪漫、至死不渝。死与活、在过去还是在当下，两者两两搭配、随意组合，怎么理解都可。（一个小插曲，我以前补一部老番叫黄金宝贝，我看人设怎么这么眼熟呢原来啊原来，辨识度真的高呀）,9
很难想象日升当时怎么凑出来这个TV动画史上最强的梦之队阵容,10
每年都会重温的作品，甚至专门去定制了八音盒。神作，,10
绝不能错过的单元剧,9
画面人物与配乐的完美融合，寥廓太空里的浪漫歌剧，世纪末的动漫绝唱,9
26集很快就看完了，既可以算科幻战争番也可以算音乐番，里面的音乐非常适合动画，很有感染力。几乎每集都是单独的故事，但是又能通过主角们的背景故事窜连在一起。而这几个角色特点鲜明，让我又爱又恨又共情，除了杰特和狗狗，其他三个人身上都有我受不了的点，但正因如此这些角色才鲜活。也有很多印象深刻的配角。几乎每集都非常好看，有好莱坞电影的感觉，有些镜头像吴宇森拍的枪战片，重在氛围、浪漫，不能深究逻辑。,10
生活在地球上的人为什么能想象出宇宙级别的浪漫啊！在见证一个个悲剧后潇洒离去，在混沌的后现代社会中保留一份淳朴的善心。有的人寻求归宿，有的人望着过去，都始终贯彻着自己的活法。虽然如宇宙中的星星般暗淡且渺小，却也寻找着活着的证明,10
seeyouatspace,10
补的番，有些集数十分浪漫，但有些让我有点无聊。,7
心中无法被逾越的一部动画让人意识到何为真正的神作，一场艺术与灵魂相碰撞而诞生的浪漫主义作品，单元剧穿插主线有着紧凑而不失细腻感人的情节以及令人沉迷的爵士乐塑造出每位极富魅力的角色这是一部讲述浪漫的故事他们都有关于过去的遗憾也都有独属于他们自己的浪漫，故事的终幕随着斯派克的那一声枪响结束了关于过去的这条救赎之路浪漫至死,10
无法拒绝公路片的浪漫！,9
单元回的故事放到现在依然觉得有趣，主线和内涵倒是次要的了,9
无需多言，各个角度都是顶尖的动画。个别单元回我不是很喜欢，但另一些单元回优秀到无与伦比。我给97分,10
私心给满分，cb是盛大的艺术,10
一众老冷器中的浪漫公路片，神插入极多,8
不少单元剧放到现在看已经不是很有趣了。不过管他的，浪漫，实在是太浪漫了，在这氛围面前，言语实在太过无力，尝试描述这种感觉也不过是徒增困扰。bang,10
CowboyBebop通过单元剧的形式完整的展现了一幅星际牛仔世界观下的社会群像使得社会性在全篇人物人格塑造上十分体现的深刻同时也在不同单元中呈现不同文化的艺术精华和风土人情兼具社会反思和人文关怀精妙的对文学艺术的致敬如同BobDylan的叙事诗一样浪漫音乐是全片的一大亮点涵盖不同地区的特色音乐以及传统至现代的音乐风格同时在标题和结尾对音乐文化的致敬真的很有心YouregonnacarrythatweightTheBeatles来自金色梦乡组曲的第二首全片也如同金色梦乡一般浪漫美好,10
A以我现在的评分标准我不会给任何一部作品打满分，但客观来说cb是我看过的最接近满分的存在,9
感动最后几集个人回翻来覆去的看01AsteroidBlues05BalladOfFallenAngels08WaltzForVenus10GanymedeElegy13JupiterJazzPART218SpeakLikeaChild24HardLuckWoman25TheRealFolkBluesPART126TheRealFolkBluesPART2,10
感动无与伦比的感动,10
伟大，作画，配乐，剧情都是上乘中的上乘，高中时期ost翻来覆去听，真正的，优秀的遗憾文学。,9
人物塑造的好用心，故事节奏也非常舒服。特别喜欢第十集杰特说完“因为时间是一直在流动”后的释怀丢表,10
10心目中最好的动漫，配乐和演出都是巅峰,10
好看，但个人而言还是更青睐强主线强剧情的作品，主线剧情比较一般，看点更多在从画面中洋溢而出的浪漫与忧郁气息上,9
氛围片，拿捏到我了,10
半神，作画和制作很惊艳，尤其是考虑年代之后。剧情有硬伤，同时还是那句话，内核和主题被吹得过高了。,8
最好的一点，有些像单元剧一样，即便放下许久也可以再重新拾起来，然后再看一遍,9
西式动画永远难以超越的高峰，渡边信一郎的顶点,9
听了很久很久番里的歌，我直接开始狠狠看,8
重温星际牛仔，好性感的作品,9
如此美丽，如此浪漫，又带着哀伤,9
超越宇宙的浪漫,10
久仰大名ep1风格很不错啊，浪漫的作品，配乐很强优先级3,9
作画很好，剧情看到一半了感觉名气有点配不上，不过作画和音乐确实好,8
op是真经典啊,8
很好的作品，但放到如今，却不够那么吸引人。,8
浪漫，性感。,10
算神作，但不对我胃口，主要还是没啥剧情,7
ep14、16、18、20、21、23、24,10
有趣的灵魂在动画的躯壳里尽情舞蹈,9
20世纪竟然能出这样的作品，牛,9
没有看完，但是确实是一流的作品，不明白为什么很多人恶意刷低分，我拉回来一下。与其说是浪漫不如说是古典，真的很艺术，就像我听管弦乐和音乐剧一样,10
与其说这是“动画”，不如说这是“MV”，甚至可以说就是为了做那些“MV”而创作出了那样的故事。整体故事比较一般质量好的就那么一两个，主线跟支线几乎没有任何联系，就算随便点开一集直接看也不影响任何观感，子弹永远跟都在主角身后放鞭炮。结尾就只交代了Spike的结局，Jet和Faye最后怎么样了都不知道，Ein和Ed好歹ep24就交代了结局。Ein的高智商设定就只在ep23发挥了作用，其他时候基本都是卖萌狗能有这作用就足够了以及与Ed玩；Ed这个角色的塑造是真的差，大多数时候都比较讨厌、比较吵，本来以为ep9那个小电是个伏笔，结果真就什么用也没有，但ep17中Ed意外的观感不错。喜欢的ep：1257811161720242526。,10
看到第三集，故事设计很优秀，镜头信息也很足不会让人感到乏味，有老故事电影的影子,8
SPIKE永远赚不到赏金,8
动画中的湿婆，婆罗门晋级考试的必修课,10
真正的艺术品或许是因为我的人生阅历不太够的缘故，难以读懂CB中真正想要表达的东西，但它那浪漫的气质与营野洋子的神级配乐仍能吸引着我不断看下去，单元剧的设计编排也挺有趣,10
恰到好处的色情度与浪漫,9
值得多刷的艺术品,10
公路漫天花板，无需多言配乐太特么弔了我超！老贼啥时候再和菅姨合作一部,10
剧情可以后面差几集看完到时候再打好评,7
无聊！属于可以边吃饭边看的类型。单元剧，一集一个脚本，难不成指望它把全天下最优秀的脚本家聚在一起？不用想都知道，对于剧情的期待可以降到最低,7
顶级制作，剧情没对上电波,8
飒爽而浪漫，spike真男人，决定慢慢看,9
